year,month,capacity_hm3,reservoir
2004,mayo,48.155,RioLozoya_PuentesViejas
2004,junio,47.782,RioLozoya_PuentesViejas
2004,julio,45.397,RioLozoya_PuentesViejas
2004,agosto,43.244,RioLozoya_PuentesViejas
2004,septiembre,41.465,RioLozoya_PuentesViejas
2004,octubre,40.888,RioLozoya_PuentesViejas
2004,noviembre,39.889,RioLozoya_PuentesViejas
2004,diciembre,32.587,RioLozoya_PuentesViejas
2005,enero,27.384,RioLozoya_PuentesViejas
2005,febrero,28.219,RioLozoya_PuentesViejas
2005,marzo,34.379,RioLozoya_PuentesViejas
2005,abril,36.82,RioLozoya_PuentesViejas
2005,mayo,38.024,RioLozoya_PuentesViejas
2005,junio,36.612,RioLozoya_PuentesViejas
2005,julio,14.625,RioLozoya_PuentesViejas
2005,agosto,4.075,RioLozoya_PuentesViejas
2005,septiembre,4.325,RioLozoya_PuentesViejas
2005,octubre,4.371,RioLozoya_PuentesViejas
2005,noviembre,4.034,RioLozoya_PuentesViejas
2005,diciembre,5.767,RioLozoya_PuentesViejas
2006,enero,2.107,RioLozoya_PuentesViejas
2006,febrero,2.547,RioLozoya_PuentesViejas
2006,marzo,5.621,RioLozoya_PuentesViejas
2006,abril,9.416,RioLozoya_PuentesViejas
2006,mayo,24.38,RioLozoya_PuentesViejas
2006,junio,44.669,RioLozoya_PuentesViejas
2006,julio,48.423,RioLozoya_PuentesViejas
2006,agosto,39.487,RioLozoya_PuentesViejas
2006,septiembre,22.09,RioLozoya_PuentesViejas
2006,octubre,16.204,RioLozoya_PuentesViejas
2006,noviembre,25.043,RioLozoya_PuentesViejas
2006,diciembre,23.02,RioLozoya_PuentesViejas
2007,enero,18.832,RioLozoya_PuentesViejas
2007,febrero,21.935,RioLozoya_PuentesViejas
2007,marzo,26.897,RioLozoya_PuentesViejas
2007,abril,42.787,RioLozoya_PuentesViejas
2007,mayo,42.763,RioLozoya_PuentesViejas
2007,junio,46.368,RioLozoya_PuentesViejas
2007,julio,45.473,RioLozoya_PuentesViejas
2007,agosto,33.377,RioLozoya_PuentesViejas
2007,septiembre,28.645,RioLozoya_PuentesViejas
2007,octubre,23.087,RioLozoya_PuentesViejas
2007,noviembre,12.761,RioLozoya_PuentesViejas
2007,diciembre,12.605,RioLozoya_PuentesViejas
2008,enero,14.772,RioLozoya_PuentesViejas
2008,febrero,16.895,RioLozoya_PuentesViejas
2008,marzo,19.546,RioLozoya_PuentesViejas
2008,abril,37.47,RioLozoya_PuentesViejas
2008,mayo,45.372,RioLozoya_PuentesViejas
2008,junio,41.722,RioLozoya_PuentesViejas
2008,julio,38.586,RioLozoya_PuentesViejas
2008,agosto,35.029,RioLozoya_PuentesViejas
2008,septiembre,33.263,RioLozoya_PuentesViejas
2008,octubre,31.67,RioLozoya_PuentesViejas
2008,noviembre,34.34,RioLozoya_PuentesViejas
2008,diciembre,36.077,RioLozoya_PuentesViejas
2009,enero,37.917,RioLozoya_PuentesViejas
2009,febrero,47.175,RioLozoya_PuentesViejas
2009,marzo,44.919,RioLozoya_PuentesViejas
2009,abril,40.092,RioLozoya_PuentesViejas
2009,mayo,40.024,RioLozoya_PuentesViejas
2009,junio,34.772,RioLozoya_PuentesViejas
2009,julio,16.065,RioLozoya_PuentesViejas
2009,agosto,2.954,RioLozoya_PuentesViejas
2009,septiembre,2.178,RioLozoya_PuentesViejas
2009,octubre,1.955,RioLozoya_PuentesViejas
2009,noviembre,8.38,RioLozoya_PuentesViejas
2009,diciembre,20.636,RioLozoya_PuentesViejas
2010,enero,33.759,RioLozoya_PuentesViejas
2010,febrero,36.986,RioLozoya_PuentesViejas
2010,marzo,42.883,RioLozoya_PuentesViejas
2010,abril,44.569,RioLozoya_PuentesViejas
2010,mayo,43.755,RioLozoya_PuentesViejas
2010,junio,47.809,RioLozoya_PuentesViejas
2010,julio,42.644,RioLozoya_PuentesViejas
2010,agosto,37.175,RioLozoya_PuentesViejas
2010,septiembre,39.867,RioLozoya_PuentesViejas
2010,octubre,43.487,RioLozoya_PuentesViejas
2010,noviembre,41.049,RioLozoya_PuentesViejas
2010,diciembre,41.559,RioLozoya_PuentesViejas
2011,enero,43.22,RioLozoya_PuentesViejas
2011,febrero,48.477,RioLozoya_PuentesViejas
2011,marzo,49.62,RioLozoya_PuentesViejas
2011,abril,49.072,RioLozoya_PuentesViejas
2011,mayo,48.396,RioLozoya_PuentesViejas
2011,junio,47.835,RioLozoya_PuentesViejas
2011,julio,47.703,RioLozoya_PuentesViejas
2011,agosto,43.633,RioLozoya_PuentesViejas
2011,septiembre,41.816,RioLozoya_PuentesViejas
2011,octubre,40.773,RioLozoya_PuentesViejas
2011,noviembre,42.811,RioLozoya_PuentesViejas
2011,diciembre,40.272,RioLozoya_PuentesViejas
2012,enero,38.695,RioLozoya_PuentesViejas
2012,febrero,38.804,RioLozoya_PuentesViejas
2012,marzo,38.629,RioLozoya_PuentesViejas
2012,abril,45.17,RioLozoya_PuentesViejas
2012,mayo,46.111,RioLozoya_PuentesViejas
2012,junio,39.822,RioLozoya_PuentesViejas
2012,julio,40.137,RioLozoya_PuentesViejas
2012,agosto,40.499,RioLozoya_PuentesViejas
2012,septiembre,40.659,RioLozoya_PuentesViejas
2012,octubre,42.763,RioLozoya_PuentesViejas
2012,noviembre,39.111,RioLozoya_PuentesViejas
2012,diciembre,34.184,RioLozoya_PuentesViejas
2013,enero,41.141,RioLozoya_PuentesViejas
2013,febrero,42.572,RioLozoya_PuentesViejas
2013,marzo,50.9,RioLozoya_PuentesViejas
2013,abril,47.968,RioLozoya_PuentesViejas
2013,mayo,50.339,RioLozoya_PuentesViejas
2013,junio,48.774,RioLozoya_PuentesViejas
2013,julio,48.531,RioLozoya_PuentesViejas
2013,agosto,44.894,RioLozoya_PuentesViejas
2013,septiembre,45.296,RioLozoya_PuentesViejas
2013,octubre,45.246,RioLozoya_PuentesViejas
2013,noviembre,41.535,RioLozoya_PuentesViejas
2013,diciembre,41.91,RioLozoya_PuentesViejas
2014,enero,45.804,RioLozoya_PuentesViejas
2014,febrero,45.069,RioLozoya_PuentesViejas
2014,marzo,45.753,RioLozoya_PuentesViejas
2014,abril,46.008,RioLozoya_PuentesViejas
2014,mayo,45.321,RioLozoya_PuentesViejas
2014,junio,42.644,RioLozoya_PuentesViejas
2014,julio,41.442,RioLozoya_PuentesViejas
2014,agosto,40.047,RioLozoya_PuentesViejas
2014,septiembre,36.736,RioLozoya_PuentesViejas
2014,octubre,33.874,RioLozoya_PuentesViejas
2014,noviembre,41.512,RioLozoya_PuentesViejas
2014,diciembre,44.644,RioLozoya_PuentesViejas
2015,enero,47.201,RioLozoya_PuentesViejas
2015,febrero,50.423,RioLozoya_PuentesViejas
2015,marzo,45.6,RioLozoya_PuentesViejas
2015,abril,49.345,RioLozoya_PuentesViejas
2015,mayo,49.455,RioLozoya_PuentesViejas
2015,junio,46.627,RioLozoya_PuentesViejas
2015,julio,44.0,RioLozoya_PuentesViejas
2015,agosto,43.22,RioLozoya_PuentesViejas
2015,septiembre,42.406,RioLozoya_PuentesViejas
2015,octubre,39.688,RioLozoya_PuentesViejas
2015,noviembre,31.382,RioLozoya_PuentesViejas
2015,diciembre,23.9,RioLozoya_PuentesViejas
2016,enero,27.527,RioLozoya_PuentesViejas
2016,febrero,43.56,RioLozoya_PuentesViejas
2016,marzo,41.049,RioLozoya_PuentesViejas
2016,abril,48.209,RioLozoya_PuentesViejas
2016,mayo,48.343,RioLozoya_PuentesViejas
2016,junio,47.307,RioLozoya_PuentesViejas
2016,julio,49.373,RioLozoya_PuentesViejas
2016,agosto,47.254,RioLozoya_PuentesViejas
2016,septiembre,42.287,RioLozoya_PuentesViejas
2016,octubre,44.371,RioLozoya_PuentesViejas
2016,noviembre,43.293,RioLozoya_PuentesViejas
2016,diciembre,42.098,RioLozoya_PuentesViejas
2017,enero,37.322,RioLozoya_PuentesViejas
2017,febrero,45.347,RioLozoya_PuentesViejas
2017,marzo,43.1,RioLozoya_PuentesViejas
2017,abril,42.572,RioLozoya_PuentesViejas
2017,mayo,43.244,RioLozoya_PuentesViejas
2017,junio,40.613,RioLozoya_PuentesViejas
2017,julio,40.34,RioLozoya_PuentesViejas
2017,agosto,41.769,RioLozoya_PuentesViejas
2017,septiembre,31.328,RioLozoya_PuentesViejas
2017,octubre,28.447,RioLozoya_PuentesViejas
2017,noviembre,23.169,RioLozoya_PuentesViejas
2017,diciembre,24.897,RioLozoya_PuentesViejas
2018,enero,25.978,RioLozoya_PuentesViejas
2018,febrero,32.532,RioLozoya_PuentesViejas
2018,marzo,41.257,RioLozoya_PuentesViejas
2018,abril,45.676,RioLozoya_PuentesViejas
2018,mayo,43.317,RioLozoya_PuentesViejas
2018,junio,46.472,RioLozoya_PuentesViejas
2018,julio,42.907,RioLozoya_PuentesViejas
2018,agosto,43.196,RioLozoya_PuentesViejas
2018,septiembre,43.317,RioLozoya_PuentesViejas
2018,octubre,41.372,RioLozoya_PuentesViejas
2018,noviembre,44.074,RioLozoya_PuentesViejas
2018,diciembre,41.489,RioLozoya_PuentesViejas
2019,enero,40.047,RioLozoya_PuentesViejas
2019,febrero,44.123,RioLozoya_PuentesViejas
2019,marzo,41.98,RioLozoya_PuentesViejas
2019,abril,42.572,RioLozoya_PuentesViejas
2019,mayo,45.145,RioLozoya_PuentesViejas
2019,junio,45.094,RioLozoya_PuentesViejas
2019,julio,46.06,RioLozoya_PuentesViejas
2019,agosto,43.56,RioLozoya_PuentesViejas
2019,septiembre,42.907,RioLozoya_PuentesViejas
2019,octubre,41.233,RioLozoya_PuentesViejas
2019,noviembre,41.005,RioLozoya_PuentesViejas
2019,diciembre,45.069,RioLozoya_PuentesViejas
2020,enero,41.489,RioLozoya_PuentesViejas
2020,febrero,44.222,RioLozoya_PuentesViejas
2020,marzo,42.027,RioLozoya_PuentesViejas
2020,abril,45.246,RioLozoya_PuentesViejas
2020,mayo,43.976,RioLozoya_PuentesViejas
2020,junio,38.826,RioLozoya_PuentesViejas
2020,julio,37.154,RioLozoya_PuentesViejas
2020,agosto,36.986,RioLozoya_PuentesViejas
2020,septiembre,37.091,RioLozoya_PuentesViejas
2020,octubre,37.513,RioLozoya_PuentesViejas
2020,noviembre,36.488,RioLozoya_PuentesViejas
2020,diciembre,44.619,RioLozoya_PuentesViejas
2021,enero,49.209,RioLozoya_PuentesViejas
2021,febrero,44.222,RioLozoya_PuentesViejas
2021,marzo,46.188,RioLozoya_PuentesViejas
1998,enero,45.782,RioLozoya_Riosequillo
1998,febrero,46.64,RioLozoya_Riosequillo
1998,marzo,45.965,RioLozoya_Riosequillo
1998,abril,46.209,RioLozoya_Riosequillo
1998,mayo,43.954,RioLozoya_Riosequillo
1998,junio,41.359,RioLozoya_Riosequillo
1998,julio,43.338,RioLozoya_Riosequillo
1998,agosto,37.611,RioLozoya_Riosequillo
1998,septiembre,34.818,RioLozoya_Riosequillo
1998,octubre,35.689,RioLozoya_Riosequillo
1998,noviembre,38.217,RioLozoya_Riosequillo
1998,diciembre,40.743,RioLozoya_Riosequillo
1999,enero,43.806,RioLozoya_Riosequillo
1999,febrero,45.116,RioLozoya_Riosequillo
1999,marzo,45.904,RioLozoya_Riosequillo
1999,abril,45.995,RioLozoya_Riosequillo
1999,mayo,46.179,RioLozoya_Riosequillo
1999,junio,43.836,RioLozoya_Riosequillo
1999,julio,45.206,RioLozoya_Riosequillo
1999,agosto,44.577,RioLozoya_Riosequillo
1999,septiembre,44.547,RioLozoya_Riosequillo
1999,octubre,39.696,RioLozoya_Riosequillo
1999,noviembre,40.079,RioLozoya_Riosequillo
1999,diciembre,39.914,RioLozoya_Riosequillo
2000,enero,40.052,RioLozoya_Riosequillo
2000,febrero,41.5,RioLozoya_Riosequillo
2000,marzo,43.017,RioLozoya_Riosequillo
2000,abril,44.19,RioLozoya_Riosequillo
2000,mayo,41.528,RioLozoya_Riosequillo
2000,junio,42.411,RioLozoya_Riosequillo
2000,julio,42.096,RioLozoya_Riosequillo
2000,agosto,41.5,RioLozoya_Riosequillo
2000,septiembre,39.75,RioLozoya_Riosequillo
2000,octubre,36.346,RioLozoya_Riosequillo
2000,noviembre,40.632,RioLozoya_Riosequillo
2000,diciembre,41.331,RioLozoya_Riosequillo
2001,enero,41.897,RioLozoya_Riosequillo
2001,febrero,40.994,RioLozoya_Riosequillo
2001,marzo,45.934,RioLozoya_Riosequillo
2001,abril,43.895,RioLozoya_Riosequillo
2001,mayo,40.743,RioLozoya_Riosequillo
2001,junio,39.532,RioLozoya_Riosequillo
2001,julio,34.134,RioLozoya_Riosequillo
2001,agosto,28.661,RioLozoya_Riosequillo
2001,septiembre,25.069,RioLozoya_Riosequillo
2001,octubre,26.598,RioLozoya_Riosequillo
2001,noviembre,26.896,RioLozoya_Riosequillo
2001,diciembre,25.545,RioLozoya_Riosequillo
2002,enero,26.4,RioLozoya_Riosequillo
2002,febrero,26.44,RioLozoya_Riosequillo
2002,marzo,28.914,RioLozoya_Riosequillo
2002,abril,30.606,RioLozoya_Riosequillo
2002,mayo,36.321,RioLozoya_Riosequillo
2002,junio,29.448,RioLozoya_Riosequillo
2002,julio,23.993,RioLozoya_Riosequillo
2002,agosto,22.086,RioLozoya_Riosequillo
2002,septiembre,18.06,RioLozoya_Riosequillo
2002,octubre,14.389,RioLozoya_Riosequillo
2002,noviembre,16.87,RioLozoya_Riosequillo
2002,diciembre,22.621,RioLozoya_Riosequillo
2003,enero,30.851,RioLozoya_Riosequillo
2003,febrero,35.613,RioLozoya_Riosequillo
2003,marzo,48.45,RioLozoya_Riosequillo
2003,abril,44.966,RioLozoya_Riosequillo
2003,mayo,44.547,RioLozoya_Riosequillo
2003,junio,39.668,RioLozoya_Riosequillo
2003,julio,36.295,RioLozoya_Riosequillo
2003,agosto,35.89,RioLozoya_Riosequillo
2003,septiembre,34.159,RioLozoya_Riosequillo
2003,octubre,32.987,RioLozoya_Riosequillo
2003,noviembre,36.016,RioLozoya_Riosequillo
2003,diciembre,38.536,RioLozoya_Riosequillo
2004,enero,42.239,RioLozoya_Riosequillo
2004,febrero,43.279,RioLozoya_Riosequillo
2004,marzo,44.309,RioLozoya_Riosequillo
2004,abril,44.966,RioLozoya_Riosequillo
2004,mayo,46.087,RioLozoya_Riosequillo
2004,junio,42.699,RioLozoya_Riosequillo
2004,julio,41.812,RioLozoya_Riosequillo
2004,agosto,40.854,RioLozoya_Riosequillo
2004,septiembre,38.111,RioLozoya_Riosequillo
2004,octubre,37.585,RioLozoya_Riosequillo
2004,noviembre,36.27,RioLozoya_Riosequillo
2004,diciembre,28.745,RioLozoya_Riosequillo
2005,enero,27.097,RioLozoya_Riosequillo
2005,febrero,27.89,RioLozoya_Riosequillo
2005,marzo,32.239,RioLozoya_Riosequillo
2005,abril,37.769,RioLozoya_Riosequillo
2005,mayo,41.557,RioLozoya_Riosequillo
2005,junio,38.137,RioLozoya_Riosequillo
2005,julio,33.2,RioLozoya_Riosequillo
2005,agosto,32.123,RioLozoya_Riosequillo
2005,septiembre,11.646,RioLozoya_Riosequillo
2005,octubre,12.547,RioLozoya_Riosequillo
2005,noviembre,18.76,RioLozoya_Riosequillo
2005,diciembre,18.519,RioLozoya_Riosequillo
2006,enero,23.325,RioLozoya_Riosequillo
2006,febrero,27.603,RioLozoya_Riosequillo
2006,marzo,42.211,RioLozoya_Riosequillo
2006,abril,39.914,RioLozoya_Riosequillo
2006,mayo,30.274,RioLozoya_Riosequillo
2006,junio,14.064,RioLozoya_Riosequillo
2006,julio,12.329,RioLozoya_Riosequillo
2006,agosto,2.404,RioLozoya_Riosequillo
2006,septiembre,2.444,RioLozoya_Riosequillo
2006,octubre,2.197,RioLozoya_Riosequillo
2006,noviembre,2.63,RioLozoya_Riosequillo
2006,diciembre,7.291,RioLozoya_Riosequillo
2007,enero,13.671,RioLozoya_Riosequillo
2007,febrero,22.918,RioLozoya_Riosequillo
2007,marzo,24.011,RioLozoya_Riosequillo
2007,abril,26.322,RioLozoya_Riosequillo
2007,mayo,44.309,RioLozoya_Riosequillo
2007,junio,44.996,RioLozoya_Riosequillo
2007,julio,43.075,RioLozoya_Riosequillo
2007,agosto,33.917,RioLozoya_Riosequillo
2007,septiembre,27.932,RioLozoya_Riosequillo
2007,octubre,22.103,RioLozoya_Riosequillo
2007,noviembre,3.54,RioLozoya_Riosequillo
2007,diciembre,5.511,RioLozoya_Riosequillo
2008,enero,8.062,RioLozoya_Riosequillo
2008,febrero,9.676,RioLozoya_Riosequillo
2008,marzo,10.36,RioLozoya_Riosequillo
2008,abril,28.999,RioLozoya_Riosequillo
2008,mayo,43.954,RioLozoya_Riosequillo
2008,junio,40.604,RioLozoya_Riosequillo
2008,julio,36.987,RioLozoya_Riosequillo
2008,agosto,33.342,RioLozoya_Riosequillo
2008,septiembre,34.062,RioLozoya_Riosequillo
2008,octubre,33.413,RioLozoya_Riosequillo
2008,noviembre,35.438,RioLozoya_Riosequillo
2008,diciembre,32.216,RioLozoya_Riosequillo
2009,enero,34.996,RioLozoya_Riosequillo
2009,febrero,45.327,RioLozoya_Riosequillo
2009,marzo,44.013,RioLozoya_Riosequillo
2009,abril,40.687,RioLozoya_Riosequillo
2009,mayo,44.636,RioLozoya_Riosequillo
2009,junio,44.131,RioLozoya_Riosequillo
2009,julio,39.288,RioLozoya_Riosequillo
2009,agosto,39.532,RioLozoya_Riosequillo
2009,septiembre,36.627,RioLozoya_Riosequillo
2009,octubre,34.671,RioLozoya_Riosequillo
2009,noviembre,30.187,RioLozoya_Riosequillo
2009,diciembre,20.719,RioLozoya_Riosequillo
2010,enero,27.747,RioLozoya_Riosequillo
2010,febrero,38.509,RioLozoya_Riosequillo
2010,marzo,42.125,RioLozoya_Riosequillo
2010,abril,43.134,RioLozoya_Riosequillo
2010,mayo,44.368,RioLozoya_Riosequillo
2010,junio,44.013,RioLozoya_Riosequillo
2010,julio,42.844,RioLozoya_Riosequillo
2010,agosto,41.134,RioLozoya_Riosequillo
2010,septiembre,35.689,RioLozoya_Riosequillo
2010,octubre,34.451,RioLozoya_Riosequillo
2010,noviembre,35.513,RioLozoya_Riosequillo
2010,diciembre,39.018,RioLozoya_Riosequillo
2011,enero,42.411,RioLozoya_Riosequillo
2011,febrero,46.887,RioLozoya_Riosequillo
2011,marzo,46.825,RioLozoya_Riosequillo
2011,abril,48.171,RioLozoya_Riosequillo
2011,mayo,45.599,RioLozoya_Riosequillo
2011,junio,47.167,RioLozoya_Riosequillo
2011,julio,44.577,RioLozoya_Riosequillo
2011,agosto,42.699,RioLozoya_Riosequillo
2011,septiembre,39.451,RioLozoya_Riosequillo
2011,octubre,36.067,RioLozoya_Riosequillo
2011,noviembre,39.126,RioLozoya_Riosequillo
2011,diciembre,37.324,RioLozoya_Riosequillo
2012,enero,36.807,RioLozoya_Riosequillo
2012,febrero,37.065,RioLozoya_Riosequillo
2012,marzo,37.013,RioLozoya_Riosequillo
2012,abril,43.425,RioLozoya_Riosequillo
2012,mayo,43.63,RioLozoya_Riosequillo
2012,junio,39.587,RioLozoya_Riosequillo
2012,julio,40.438,RioLozoya_Riosequillo
2012,agosto,41.134,RioLozoya_Riosequillo
2012,septiembre,38.723,RioLozoya_Riosequillo
2012,octubre,34.622,RioLozoya_Riosequillo
2012,noviembre,34.231,RioLozoya_Riosequillo
2012,diciembre,28.978,RioLozoya_Riosequillo
2013,enero,38.456,RioLozoya_Riosequillo
2013,febrero,40.66,RioLozoya_Riosequillo
2013,marzo,48.552,RioLozoya_Riosequillo
2013,abril,47.042,RioLozoya_Riosequillo
2013,mayo,47.042,RioLozoya_Riosequillo
2013,junio,45.508,RioLozoya_Riosequillo
2013,julio,42.988,RioLozoya_Riosequillo
2013,agosto,43.279,RioLozoya_Riosequillo
2013,septiembre,42.901,RioLozoya_Riosequillo
2013,octubre,39.86,RioLozoya_Riosequillo
2013,noviembre,38.137,RioLozoya_Riosequillo
2013,diciembre,38.032,RioLozoya_Riosequillo
2014,enero,44.309,RioLozoya_Riosequillo
2014,febrero,45.599,RioLozoya_Riosequillo
2014,marzo,44.726,RioLozoya_Riosequillo
2014,abril,43.895,RioLozoya_Riosequillo
2014,mayo,42.555,RioLozoya_Riosequillo
2014,junio,40.855,RioLozoya_Riosequillo
2014,julio,37.637,RioLozoya_Riosequillo
2014,agosto,36.499,RioLozoya_Riosequillo
2014,septiembre,36.423,RioLozoya_Riosequillo
2014,octubre,34.353,RioLozoya_Riosequillo
2014,noviembre,37.194,RioLozoya_Riosequillo
2014,diciembre,38.616,RioLozoya_Riosequillo
2015,enero,45.357,RioLozoya_Riosequillo
2015,febrero,47.636,RioLozoya_Riosequillo
2015,marzo,45.508,RioLozoya_Riosequillo
2015,abril,43.338,RioLozoya_Riosequillo
2015,mayo,43.454,RioLozoya_Riosequillo
2015,junio,40.107,RioLozoya_Riosequillo
2015,julio,37.35,RioLozoya_Riosequillo
2015,agosto,37.9,RioLozoya_Riosequillo
2015,septiembre,34.207,RioLozoya_Riosequillo
2015,octubre,34.622,RioLozoya_Riosequillo
2015,noviembre,26.637,RioLozoya_Riosequillo
2015,diciembre,22.813,RioLozoya_Riosequillo
2016,enero,27.057,RioLozoya_Riosequillo
2016,febrero,41.698,RioLozoya_Riosequillo
2016,marzo,43.134,RioLozoya_Riosequillo
2016,abril,42.901,RioLozoya_Riosequillo
2016,mayo,46.578,RioLozoya_Riosequillo
2016,junio,48.203,RioLozoya_Riosequillo
2016,julio,42.699,RioLozoya_Riosequillo
